1NA200770;NA;NA;NA;NA;NA;2;1;5;1;2;1;1;1;3;4;3;3;2;3;1;5;5;4;2;1;4;1;4;4;4;2;2;2;3;3;4;3;5;2;4;3;2;1;1;1;5;1;2;1;2;4;5;4;1;2;5;5;1;2;1;4;5;4;4;1;1;5;4;3;3;1;4;1;5;1;2;4;3;1;3;4;2;4;1;1;1;4;3;5;3;4;2;4;5;2
1NA20076NA;1;1;2;3;3;NA;NA;NA;NA;NA;1;1;1;3;3;3;3;2;3;1;5;5;1;3;2;1;4;5;4;1;5;2;2;3;1;4;2;3;2;1;4;1;4;2;1;4;2;4;4;3;2;5;3;1;1;3;5;1;3;1;1;5;3;4;1;5;5;4;2;3;1;2;1;5;1;2;4;5;3;3;5;1;1;1;4;1;1;3;5;2;4;2;4;5;2
1NA200768;2;5;3;3;5;NA;NA;NA;NA;NA;2;4;1;2;4;2;3;2;2;1;1;4;2;5;1;1;4;5;4;1;4;1;2;3;4;4;5;2;2;4;3;1;3;5;1;4;1;4;1;5;2;3;4;4;2;5;5;1;3;5;5;5;2;4;5;2;5;4;3;1;5;4;1;5;1;1;5;3;3;3;1;1;5;1;4;1;1;1;1;2;4;5;3;5;2
1NA200767;1;2;2;3;3;NA;NA;NA;NA;NA;5;1;1;3;5;3;2;2;4;1;5;5;1;3;2;1;4;5;1;3;3;4;2;3;2;4;3;1;1;5;2;1;4;2;1;4;1;4;1;3;5;1;4;5;5;5;5;1;2;1;2;4;2;4;1;3;5;1;2;1;4;4;2;5;5;3;4;5;5;1;5;2;5;3;4;3;3;4;4;2;5;2;2;3;3
1NA200766;1;5;2;3;4;NA;NA;NA;NA;NA;1;1;1;4;4;3;3;2;1;1;5;2;5;5;4;1;4;5;4;4;3;3;2;3;2;4;3;3;2;1;2;1;4;1;1;4;1;2;1;3;2;1;2;1;1;3;5;1;5;1;1;5;3;4;1;2;5;4;2;3;4;4;3;5;1;2;4;3;4;3;5;5;3;1;4;3;1;1;5;2;4;2;1;5;2
1NA200765;1;1;2;3;2;NA;NA;NA;NA;NA;1;1;1;3;4;3;2;4;3;1;5;1;5;3;2;2;4;5;1;4;3;4;2;4;4;4;3;3;2;5;1;1;4;2;1;5;1;2;1;3;4;5;4;1;4;3;5;1;3;1;1;5;4;4;1;2;5;4;2;3;4;4;5;5;4;1;4;2;3;3;1;2;1;1;1;3;3;3;1;2;4;2;1;5;3
1NA200764;1;1;2;3;3;NA;NA;NA;NA;NA;2;1;1;4;4;3;2;2;3;1;5;4;4;2;1;1;4;5;2;4;1;3;2;3;4;2;3;1;4;2;2;1;5;2;1;4;2;4;1;3;1;1;4;4;2;1;2;1;3;1;2;2;5;4;1;3;4;2;3;2;1;5;1;3;3;3;4;1;2;2;1;1;2;5;4;3;1;2;2;3;5;2;4;3;5
1NA200763;1;2;2;3;3;NA;NA;NA;NA;NA;1;1;1;3;4;3;1;4;3;2;4;4;4;2;2;1;4;5;4;2;1;5;2;3;4;4;2;2;5;1;4;3;4;5;5;1;3;5;1;1;2;2;3;5;1;2;1;5;5;1;5;3;3;4;5;2;5;4;1;3;4;4;1;5;1;2;4;2;5;5;5;5;3;1;1;5;3;1;1;2;4;1;3;3;5
1NA200762;1;1;2;3;3;NA;NA;NA;NA;NA;5;1;1;3;3;3;2;5;1;1;5;4;5;3;1;1;4;5;2;4;3;4;5;3;1;4;3;5;2;3;3;1;4;2;1;4;1;4;1;3;1;1;4;1;2;5;5;1;3;5;3;3;3;4;1;2;5;4;2;3;4;4;1;5;1;2;4;5;3;1;4;5;1;1;4;3;1;3;5;3;4;2;4;3;2
1NA200761;1;5;4;3;2;NA;NA;NA;NA;NA;2;1;1;5;4;3;3;2;1;1;5;4;1;3;2;4;4;5;1;1;2;3;2;3;2;1;3;3;2;1;2;1;5;2;1;3;1;4;4;3;2;1;2;1;1;4;5;1;3;1;1;5;3;4;1;2;5;4;3;3;4;4;1;5;1;2;4;5;3;2;5;3;1;1;4;1;2;3;5;2;1;2;4;5;2
1NA20075NA;1;1;4;3;3;NA;NA;NA;NA;NA;1;1;1;5;2;3;2;4;3;1;5;4;5;3;4;1;4;5;1;5;3;3;2;3;1;1;3;3;5;3;2;1;5;2;1;4;1;4;1;3;4;1;4;1;4;3;5;1;4;1;3;5;3;4;1;2;5;4;2;3;1;4;1;5;4;2;4;5;3;4;4;5;1;1;4;1;3;1;2;2;4;2;4;5;2
1NA200758;1;1;2;3;3;NA;NA;NA;NA;NA;1;1;1;2;4;3;5;5;3;1;5;4;5;3;5;1;4;5;2;4;5;2;2;3;2;4;3;3;2;3;3;1;5;2;1;4;2;4;4;3;4;1;2;1;3;4;5;1;3;1;1;3;4;4;1;2;5;4;2;3;1;4;1;5;1;2;4;5;3;2;4;1;1;1;4;3;1;3;5;3;4;2;4;5;1
1NA200756;1;1;2;3;3;NA;NA;NA;NA;NA;2;1;1;3;4;3;2;2;1;1;5;3;5;3;2;1;4;5;4;4;2;2;2;3;4;4;3;3;4;3;3;1;4;2;1;4;1;4;4;3;4;1;2;1;4;3;5;1;3;1;1;5;4;4;1;2;5;4;2;3;1;4;1;5;1;2;4;5;2;2;5;3;5;1;4;1;3;3;5;2;1;2;4;5;3
1NA200755;NA;NA;NA;NA;NA;5;1;1;2;5;1;1;1;3;3;3;2;4;3;1;5;3;5;3;2;1;2;5;5;4;3;4;2;3;1;4;3;3;2;3;3;1;4;2;1;4;1;4;4;3;4;1;4;1;2;2;5;1;3;1;1;5;3;4;1;2;5;4;2;3;1;4;1;5;1;2;4;5;3;2;5;1;4;3;4;1;2;3;5;2;4;2;4;5;4
1NA200754;NA;NA;NA;NA;NA;1;1;4;2;3;1;1;1;5;3;3;2;2;3;2;5;4;5;5;2;1;4;5;1;1;1;3;1;3;3;4;4;3;1;2;3;1;4;2;1;4;1;4;1;3;4;1;3;1;1;3;5;1;3;1;1;5;3;4;1;2;5;4;2;3;2;4;1;5;1;2;4;5;3;3;5;5;5;3;1;1;1;3;5;3;4;2;4;5;2
1NA200752;1;1;2;3;2;NA;NA;NA;NA;NA;1;1;1;5;3;3;3;4;3;1;5;4;5;5;2;5;4;5;1;1;4;2;2;3;1;4;3;3;2;1;2;1;4;2;1;4;1;4;4;3;4;5;3;1;1;3;5;1;3;1;1;5;4;4;1;1;5;4;2;3;1;4;1;5;1;2;4;3;4;4;5;5;2;1;4;1;3;3;5;2;4;2;4;5;2
1NA200750;NA;NA;NA;NA;NA;2;1;4;2;3;1;1;1;5;3;3;2;5;1;5;5;4;1;5;2;5;4;3;1;1;4;3;2;3;2;4;4;3;NA;3;3;1;4;2;1;2;1;1;1;3;2;5;3;1;1;3;5;1;3;1;1;3;3;4;1;2;5;4;2;3;5;4;1;5;1;NA;4;5;1;3;5;5;2;5;4;3;1;3;5;2;4;2;4;5;2
1NA200748;NA;NA;NA;NA;NA;1;1;4;2;2;1;1;1;4;5;3;2;5;1;5;5;4;5;3;2;4;4;5;4;1;1;2;2;3;3;4;2;4;2;5;2;1;4;3;1;4;1;4;1;3;4;1;3;1;3;3;5;1;3;1;2;5;3;4;1;2;5;4;2;3;5;4;1;5;2;1;4;3;4;2;5;2;1;3;1;1;1;4;5;2;4;5;2;5;2
1NA200747;NA;NA;NA;NA;NA;4;1;4;2;1;1;4;1;3;4;3;2;4;3;1;1;2;1;1;4;4;5;5;3;3;5;1;2;3;2;2;3;5;4;2;3;1;5;2;1;4;2;4;3;3;5;1;3;1;1;3;5;1;2;1;1;5;3;5;5;3;4;1;2;1;5;4;1;5;2;2;4;3;4;4;5;2;3;3;4;5;3;1;2;3;5;1;2;5;4
1NA200746;1;1;2;3;3;NA;NA;NA;NA;NA;1;1;1;5;4;3;2;2;1;1;5;2;4;4;4;1;4;5;4;3;2;2;2;3;2;1;3;3;4;3;2;1;4;3;1;4;1;4;1;3;1;1;4;1;1;3;5;1;3;1;3;5;2;4;1;2;5;4;2;3;4;4;1;5;1;2;4;3;3;2;5;5;5;1;4;1;1;1;5;2;4;2;1;3;2
1NA200744;1;1;2;3;2;NA;NA;NA;NA;NA;2;4;1;3;4;3;2;4;3;1;5;4;5;4;1;1;4;5;4;4;2;2;2;3;2;1;3;3;2;1;3;1;1;2;1;4;1;4;4;3;1;1;2;1;2;3;5;1;2;1;4;5;4;4;1;1;5;4;2;3;4;4;1;5;4;2;4;1;4;1;1;3;2;3;4;1;1;3;5;2;4;1;4;5;3
1NA200743;1;1;4;3;3;NA;NA;NA;NA;NA;2;4;1;1;4;3;1;2;1;2;1;1;4;1;1;1;1;5;4;1;3;1;2;3;2;1;3;1;3;1;3;2;4;1;1;4;2;4;1;3;4;5;2;4;1;1;5;1;3;1;2;3;3;4;1;1;1;4;2;2;4;5;1;5;4;2;2;3;3;2;1;1;1;3;4;1;5;3;1;2;5;5;4;5;3
01NA18375;1;1;2;3;3;NA;NA;NA;NA;NA;5;1;1;3;3;3;2;2;1;1;5;3;4;5;4;1;4;5;1;1;5;2;2;3;4;3;5;2;2;5;2;1;3;5;1;3;1;4;4;3;3;2;2;1;3;4;4;5;3;4;1;3;3;4;1;2;1;4;2;1;1;4;1;1;3;5;2;2;4;4;5;4;3;2;1;4;4;2;2;2;1;5;3;4;4
01NA18336;4;1;3;4;2;NA;NA;NA;NA;NA;1;1;1;2;3;3;4;2;4;5;5;5;1;3;1;1;2;5;4;4;3;2;1;3;4;1;4;5;3;1;5;2;3;4;2;4;2;4;2;2;5;4;3;4;1;2;3;NA;1;1;4;5;3;3;4;3;1;4;2;NA;4;1;2;1;5;1;2;4;2;4;3;2;1;4;2;3;1;1;2;4;2;3;2;1;3
01NA18312;1;1;2;3;2;NA;NA;NA;NA;NA;4;1;1;5;3;3;2;2;5;1;1;3;4;5;2;1;3;5;3;4;3;3;1;3;4;4;3;3;2;5;4;1;5;2;1;4;1;4;4;3;4;4;4;3;4;1;3;3;3;1;2;5;2;4;1;4;5;4;2;3;4;1;1;5;1;1;4;2;4;4;2;3;4;1;1;3;4;2;2;3;4;2;1;5;1
1NA031204;NA;NA;NA;NA;NA;4;1;2;2;3;1;1;3;1;1;3;2;4;3;1;5;4;5;2;3;5;4;5;2;3;4;4;2;3;4;1;3;3;2;1;3;1;4;5;1;4;1;4;3;3;5;1;2;4;3;5;4;3;3;1;4;5;3;4;1;3;5;1;2;3;4;3;1;5;4;3;4;5;5;1;5;4;1;1;1;3;1;3;5;2;1;2;4;5;3
18301114;NA;NA;NA;NA;NA;4;1;4;2;5;4;3;1;5;4;3;2;2;3;1;5;4;1;3;2;1;4;5;1;4;1;2;2;3;2;4;3;3;4;2;1;1;4;3;1;4;2;4;1;3;4;1;4;4;1;5;5;3;3;1;2;3;3;4;1;2;5;4;3;3;1;4;1;5;5;2;4;3;2;3;2;2;1;1;1;2;1;3;5;2;4;2;4;5;1
18301051;1;5;2;3;3;NA;NA;NA;NA;NA;2;1;1;3;4;3;3;3;3;1;5;4;2;5;2;1;4;5;3;4;5;3;2;3;2;1;3;3;2;3;3;1;4;1;1;4;1;4;1;3;4;5;4;1;1;1;5;1;3;1;1;5;4;4;1;2;5;4;2;3;4;3;1;5;1;2;4;5;4;3;5;5;1;5;4;1;1;5;5;2;4;2;4;5;3
18301041;5;1;4;3;3;NA;NA;NA;NA;NA;1;1;1;5;4;3;2;5;2;1;5;1;1;5;1;5;4;5;4;4;2;3;2;3;2;4;3;3;2;1;3;1;5;2;1;5;1;4;1;3;2;5;3;1;1;4;5;2;5;4;2;3;3;4;1;2;5;4;2;3;1;4;1;5;1;1;4;5;4;5;4;5;4;5;4;1;1;3;5;2;4;2;4;5;2
18301036;2;5;5;3;3;NA;NA;NA;NA;NA;2;1;1;4;3;3;1;5;2;1;1;2;1;3;2;5;4;2;2;4;5;1;5;3;2;4;4;3;4;3;1;1;4;2;1;4;1;4;2;3;4;2;4;4;1;3;5;1;3;1;2;3;3;4;1;3;5;1;2;3;4;1;2;5;1;3;4;5;1;5;5;2;1;5;1;3;1;3;5;4;4;2;3;5;1
18301031;1;1;2;3;3;NA;NA;NA;NA;NA;1;1;1;4;3;3;2;2;3;1;5;4;1;3;2;1;4;5;3;4;1;4;2;3;1;1;3;3;2;2;3;1;4;2;1;4;1;4;1;3;4;1;4;1;3;2;5;1;3;1;1;3;3;4;1;2;5;4;2;3;1;3;1;5;1;2;4;2;3;3;4;5;5;3;1;1;1;3;5;2;4;2;4;5;3
01822033;NA;NA;NA;NA;NA;3;1;4;2;1;4;1;1;4;4;3;1;5;1;2;5;2;1;4;4;1;4;3;1;3;2;5;5;3;1;3;2;3;5;2;2;1;3;4;1;5;1;2;3;5;1;2;1;1;1;1;3;4;4;5;1;5;3;4;1;1;1;4;2;3;4;3;1;5;5;3;1;2;3;1;4;1;3;2;4;3;3;1;5;3;5;2;4;3;1
01822022;1;5;2;5;2;NA;NA;NA;NA;NA;2;1;1;2;4;3;1;2;1;2;5;5;1;2;4;1;4;5;4;4;3;5;5;3;2;4;3;2;2;5;1;1;4;5;4;4;2;1;3;3;5;2;4;5;3;5;3;1;3;5;1;3;3;5;1;1;5;1;2;2;4;1;3;5;1;2;4;3;3;4;5;1;3;1;4;4;3;3;2;4;3;3;4;1;5
01822018;NA;NA;NA;NA;NA;2;1;4;2;1;1;1;1;1;4;1;4;4;2;1;5;4;1;2;3;1;4;5;3;4;5;4;5;3;2;1;3;1;2;1;1;1;1;2;1;4;1;4;4;3;5;1;3;1;1;3;5;1;3;1;3;5;3;4;3;3;5;4;3;1;4;4;1;5;1;5;4;5;3;3;3;2;5;1;4;2;3;2;5;2;4;2;4;5;2
01821NA86;NA;NA;NA;NA;NA;3;1;4;2;3;1;1;1;3;5;3;2;3;1;1;5;4;5;5;2;1;4;5;1;4;3;2;1;3;1;3;3;4;4;3;2;1;4;2;1;4;1;4;1;3;2;1;3;1;2;1;2;1;3;5;4;1;3;4;1;2;5;4;2;4;2;1;1;5;1;2;4;5;3;3;5;1;1;3;4;3;1;3;2;2;1;2;4;5;2
01821NA83;1;3;3;5;2;NA;NA;NA;NA;NA;5;1;1;3;2;3;1;5;3;1;5;4;5;3;2;1;4;5;4;3;4;2;2;3;2;4;3;3;2;2;2;1;4;2;1;4;1;4;4;3;4;1;4;1;1;2;2;1;3;1;1;5;3;4;1;2;5;4;2;2;1;4;1;5;1;1;4;5;3;1;5;1;4;3;4;1;4;3;5;2;4;2;4;5;3
01821NA76;1;1;4;3;2;NA;NA;NA;NA;NA;2;1;1;4;4;3;2;2;3;2;5;4;4;3;2;1;4;2;1;4;5;2;2;3;4;1;3;3;2;2;1;1;4;1;1;4;5;4;1;3;4;5;4;1;5;3;1;1;3;5;1;3;3;4;1;3;2;4;1;3;5;3;3;5;1;1;4;5;4;1;5;1;1;3;3;2;1;4;2;5;5;2;3;4;2
01821NA44;1;1;2;3;3;NA;NA;NA;NA;NA;4;1;1;1;4;3;4;4;5;1;5;2;2;3;2;1;4;5;3;4;1;3;2;3;2;4;3;3;2;3;2;1;4;3;1;4;2;1;1;3;2;5;4;1;1;4;5;1;3;1;4;5;1;4;1;2;5;4;2;3;3;3;1;5;1;2;4;2;2;3;5;5;5;1;5;1;1;3;5;2;4;2;4;5;2
01821NA28;1;2;2;3;3;NA;NA;NA;NA;NA;1;1;1;1;3;1;2;2;1;1;5;4;5;3;2;1;4;5;1;1;1;3;5;3;2;5;3;4;2;1;1;1;5;2;1;4;1;4;4;3;5;1;4;1;3;1;5;1;3;1;5;5;4;4;3;1;5;4;2;3;5;4;1;5;1;3;4;5;5;2;5;4;1;3;5;1;1;3;5;2;1;5;2;5;2
01821NA22;1;1;4;3;2;NA;NA;NA;NA;NA;4;1;1;5;4;3;2;2;3;1;5;3;2;1;2;5;4;5;1;3;1;3;2;3;1;1;3;3;2;1;2;1;4;2;1;4;1;4;4;3;4;5;3;1;1;2;5;1;3;1;1;5;4;4;1;2;4;4;2;3;1;4;1;5;1;4;4;5;1;3;5;4;1;5;4;1;1;3;5;2;4;5;4;5;3
01821NA17;2;1;2;3;2;NA;NA;NA;NA;NA;3;4;5;3;4;NA;3;3;5;1;1;4;2;2;5;1;2;1;3;2;3;5;3;1;3;5;4;3;2;4;3;1;5;3;1;4;1;4;5;3;4;4;4;5;1;3;5;3;5;1;1;5;3;4;1;2;5;4;2;3;2;4;5;5;2;2;4;5;4;4;1;1;1;5;1;1;1;3;2;2;3;2;1;5;3
01821NA04;1;1;4;3;3;NA;NA;NA;NA;NA;1;1;1;5;3;3;1;2;3;1;5;4;5;3;2;1;4;3;5;5;2;3;2;3;2;1;3;3;2;3;1;1;4;2;1;5;1;4;1;3;4;3;4;4;3;2;5;1;3;4;1;5;5;4;5;1;5;4;2;3;1;4;1;5;4;3;4;3;3;4;5;5;1;1;1;3;4;2;5;3;4;2;4;5;1
0182188NA;NA;NA;NA;NA;NA;2;1;4;2;5;1;1;1;5;4;3;3;2;3;1;5;4;5;3;2;5;4;5;4;4;4;3;2;3;2;4;3;3;3;3;3;1;4;2;1;4;1;4;1;3;4;1;3;1;1;4;5;1;3;1;1;5;3;4;1;2;5;4;2;3;4;4;1;5;1;1;4;5;3;2;5;1;2;1;1;3;2;3;5;2;4;2;4;3;2
01821878;1;1;4;3;4;NA;NA;NA;NA;NA;1;1;1;3;1;3;2;5;3;1;5;4;1;2;2;5;4;5;1;4;5;3;2;3;2;1;3;3;2;2;3;1;4;1;1;4;2;4;1;3;1;1;3;1;3;3;5;1;3;1;1;3;2;4;3;2;5;4;2;3;4;4;1;5;1;2;4;5;3;4;5;1;5;3;1;1;3;3;5;3;4;2;4;5;2
01821875;NA;NA;NA;NA;NA;5;1;4;2;3;1;1;1;1;4;3;2;2;1;1;5;2;2;3;5;1;4;5;4;4;1;3;2;3;4;2;4;3;2;3;1;5;1;1;1;4;1;4;1;3;5;2;1;3;2;2;1;1;3;1;2;5;3;4;5;3;5;4;1;3;2;4;1;5;1;2;4;5;4;4;5;2;5;3;4;1;1;4;5;3;1;2;4;5;2
01821874;1;1;2;3;3;NA;NA;NA;NA;NA;1;2;1;5;4;3;3;2;3;1;5;4;5;3;2;5;4;5;3;4;3;3;2;3;4;4;3;2;1;1;1;1;5;2;1;4;1;4;4;3;4;1;3;1;2;2;5;1;3;1;4;1;3;4;5;5;5;4;2;3;4;4;1;5;1;2;4;5;2;4;5;4;5;1;4;1;1;3;5;3;1;2;4;3;2
01821866;NA;NA;NA;NA;NA;1;3;4;1;1;1;1;1;4;2;3;2;2;5;1;5;2;1;4;2;1;3;5;4;4;3;2;2;3;4;4;3;3;4;3;4;1;4;2;1;4;2;4;1;2;1;2;4;1;1;3;5;1;3;1;NA;NA;3;4;1;1;2;4;2;3;4;2;5;5;1;2;4;3;4;5;5;3;3;3;4;3;1;2;5;2;4;2;3;5;1
01821861;NA;NA;NA;NA;NA;4;1;1;2;5;5;1;1;4;3;3;4;4;5;1;1;2;4;3;2;5;2;5;3;1;5;3;4;3;1;5;2;3;4;1;1;1;4;1;5;4;1;4;2;2;5;1;3;5;4;3;5;1;3;1;2;5;4;4;5;3;1;4;2;3;5;1;1;2;1;5;3;5;2;4;1;5;1;1;4;2;3;1;5;3;1;2;4;1;2
01821854;1;1;2;3;3;NA;NA;NA;NA;NA;2;1;1;5;4;3;2;5;3;1;5;4;5;5;2;5;4;5;1;1;3;3;2;3;2;4;3;3;2;3;1;1;5;2;1;4;1;4;1;3;5;1;3;1;2;2;5;1;3;5;1;3;3;4;1;2;5;4;2;3;1;4;1;5;1;2;4;5;5;3;5;2;4;5;1;1;2;3;5;2;4;2;4;5;2
01821850;1;1;2;3;3;NA;NA;NA;NA;NA;1;1;1;5;2;3;2;2;3;1;5;4;5;3;4;1;4;5;1;1;3;1;2;3;1;4;3;4;2;1;2;1;4;2;1;4;1;4;4;3;4;5;4;1;1;5;5;1;3;1;1;3;3;4;1;2;5;4;2;3;1;4;1;5;1;2;4;3;5;5;5;1;5;3;4;1;2;5;5;2;4;5;4;5;2
01821836;1;1;2;3;3;NA;NA;NA;NA;NA;2;1;1;5;5;3;4;2;3;1;5;3;5;1;2;3;4;5;3;4;1;3;2;3;4;4;2;3;2;4;1;1;5;1;1;4;1;2;4;3;4;1;4;1;1;3;5;1;3;1;3;5;4;4;1;1;5;1;3;3;5;3;1;5;1;1;4;2;3;3;5;2;5;3;4;1;1;3;5;2;4;2;4;5;1
01821822;1;3;2;3;2;NA;NA;NA;NA;NA;1;2;1;1;3;3;4;5;1;1;5;4;5;1;2;4;4;5;4;1;2;1;1;3;2;3;1;1;2;1;4;1;4;2;1;2;1;4;4;3;5;2;3;5;2;3;5;1;3;1;1;5;3;4;1;1;5;4;2;3;4;4;1;5;1;3;4;5;3;2;5;1;3;1;4;3;1;1;5;2;4;2;4;5;3
0182181NA;NA;NA;NA;NA;NA;1;3;4;2;1;2;4;3;5;3;3;5;5;1;5;1;2;4;2;2;1;4;4;4;4;3;5;2;3;5;4;2;3;1;4;3;1;5;2;1;4;1;4;4;3;1;2;4;5;4;1;5;5;3;1;3;4;3;4;1;1;5;4;2;1;3;1;5;5;1;2;2;5;3;4;1;3;1;3;4;1;3;1;5;1;4;2;1;3;3
01821813;1;1;2;3;3;NA;NA;NA;NA;NA;1;1;5;3;3;3;4;5;3;1;4;4;1;4;2;1;4;5;4;1;5;2;2;3;2;4;2;3;1;2;1;1;4;2;1;4;2;4;1;3;4;1;3;1;1;2;5;1;3;5;1;5;2;4;1;1;5;4;2;3;4;4;1;5;1;2;4;3;2;3;5;5;1;1;4;1;3;3;5;2;4;5;4;5;2
01821811;NA;NA;NA;NA;NA;4;1;1;2;3;2;1;1;2;4;3;4;5;1;1;5;4;1;5;2;1;4;3;4;4;3;4;2;3;1;4;4;3;2;5;2;1;4;1;3;4;2;4;1;3;4;1;2;1;3;3;5;1;3;1;4;5;3;4;1;2;5;4;2;3;4;1;1;5;1;2;4;3;2;1;1;5;1;5;4;3;3;5;5;2;4;2;4;5;3
018217NA0;NA;NA;NA;NA;NA;1;1;4;5;5;5;1;1;5;5;3;2;4;5;1;5;4;3;2;4;4;4;5;2;1;3;3;5;3;5;1;3;3;2;4;3;1;4;1;1;4;1;4;1;2;4;1;4;1;2;2;5;1;3;1;2;5;3;4;1;1;5;4;2;1;4;4;1;5;1;1;4;5;5;5;5;5;1;1;1;4;2;3;5;3;4;2;4;5;1
0182177NA;NA;NA;NA;NA;NA;4;1;4;2;5;1;1;3;4;4;2;1;4;5;1;3;5;4;4;4;1;2;5;4;5;1;2;3;4;2;3;3;2;3;1;2;2;3;3;1;4;1;4;4;5;3;1;2;1;4;3;5;1;5;1;4;2;5;4;1;2;5;4;4;5;1;4;1;5;1;4;4;5;2;2;4;5;3;1;4;3;1;3;2;2;1;2;1;5;2
0182176NA;2;1;3;3;3;NA;NA;NA;NA;NA;1;1;1;3;4;3;3;5;3;1;5;4;4;3;2;1;4;5;4;4;3;2;2;3;4;4;3;3;2;1;4;1;4;1;1;4;2;1;1;3;4;1;4;2;1;3;4;1;4;5;2;2;3;4;3;1;5;4;2;1;1;3;1;5;1;2;2;5;3;4;5;1;1;1;1;3;1;1;5;2;2;1;4;5;2
01821766;2;1;2;3;2;NA;NA;NA;NA;NA;2;1;1;3;4;3;2;5;3;1;5;4;5;3;2;1;4;3;1;4;3;5;2;3;4;1;5;3;2;3;1;4;2;4;4;1;3;2;5;4;3;1;2;4;1;3;5;3;3;1;3;2;2;4;1;2;5;4;2;3;2;4;1;5;4;2;4;5;5;4;5;5;5;1;4;5;1;1;1;2;3;1;4;4;3
01821763;1;3;2;3;3;NA;NA;NA;NA;NA;2;2;1;3;4;1;5;2;3;2;5;4;4;3;4;1;4;3;4;4;3;3;2;3;1;4;5;1;2;1;3;1;4;1;3;4;1;4;4;4;2;1;2;1;3;3;5;3;3;1;3;1;4;4;1;1;2;1;2;2;4;3;3;5;1;1;4;3;5;4;4;5;1;1;4;1;3;1;5;2;2;2;1;1;1
01821735;NA;NA;NA;NA;NA;2;1;4;2;5;2;1;1;3;4;3;3;2;3;1;5;4;1;1;1;1;3;1;2;4;3;4;5;1;2;4;3;3;2;3;2;2;3;1;1;4;1;4;4;3;4;2;3;1;1;3;5;1;3;1;2;5;4;4;1;2;5;4;2;3;4;3;1;5;1;2;4;5;3;5;4;2;3;1;4;3;1;3;5;2;4;2;3;5;2
01821727;NA;NA;NA;NA;NA;2;1;1;2;5;1;1;1;3;4;3;2;5;5;1;5;4;5;2;5;1;4;5;4;4;3;2;2;3;3;4;3;3;2;1;3;1;4;3;1;4;1;4;1;3;4;1;1;1;4;5;5;1;3;1;4;3;1;4;5;2;5;4;2;3;5;4;1;5;1;4;4;5;3;2;5;5;1;5;4;1;1;5;5;2;4;2;4;5;3
01821715;1;4;2;3;3;NA;NA;NA;NA;NA;1;1;1;5;4;3;2;5;1;1;5;4;5;3;1;1;4;5;1;4;3;1;2;3;4;1;4;3;2;4;2;1;4;1;1;4;1;4;1;3;4;1;2;1;3;5;5;1;3;1;2;5;4;4;1;1;4;4;2;3;5;4;1;5;1;1;4;5;3;4;5;2;5;1;4;1;2;3;4;2;4;2;4;3;3
01821714;NA;NA;NA;NA;NA;1;1;4;2;5;1;1;1;3;4;3;1;4;3;1;5;4;5;4;2;2;4;5;4;4;1;3;2;3;2;1;3;3;3;3;2;1;5;1;1;4;1;4;1;3;3;1;1;1;1;2;5;1;3;1;1;5;4;4;1;2;5;4;2;3;1;3;1;5;5;2;4;5;NA;1;4;5;5;5;1;1;2;3;5;2;4;2;4;5;2
018216NA3;1;1;2;3;3;NA;NA;NA;NA;NA;1;1;1;3;4;3;2;4;2;1;5;4;1;3;2;5;4;5;4;4;3;2;2;3;4;4;3;3;2;1;2;1;4;2;1;5;1;4;4;3;2;1;2;1;1;3;5;1;3;1;1;3;4;4;1;2;5;4;2;3;4;4;3;5;1;2;4;5;1;2;4;1;1;5;5;5;2;3;5;2;4;2;4;5;2
018216NA2;1;1;2;3;3;NA;NA;NA;NA;NA;1;1;1;4;2;3;2;5;2;1;5;4;5;2;2;1;4;5;1;4;3;1;1;3;2;4;3;3;2;1;3;1;5;3;1;4;1;4;4;3;4;1;4;1;2;3;5;1;3;1;1;5;3;4;1;2;5;4;2;3;1;4;2;5;1;4;4;5;3;4;5;1;4;5;3;1;2;3;5;2;4;2;2;5;2
01821671;NA;NA;NA;NA;NA;4;1;4;2;3;1;1;1;5;2;3;2;5;3;1;5;3;2;3;1;1;4;5;1;4;1;2;2;3;1;4;3;3;2;3;3;1;5;4;1;4;1;4;1;3;4;1;4;1;1;3;5;1;3;1;1;3;3;4;1;2;5;4;2;3;1;4;1;5;1;2;4;5;3;4;5;5;1;1;1;1;3;3;2;2;4;2;4;5;3
01821663;NA;NA;NA;NA;NA;3;1;4;1;1;1;1;1;5;3;4;5;5;3;1;5;1;2;3;2;1;4;5;4;1;1;3;2;3;2;4;2;3;4;3;3;1;4;3;1;5;1;4;1;3;4;2;4;1;3;3;5;1;3;5;4;5;3;4;1;2;1;4;2;3;4;4;1;5;1;2;4;5;4;1;4;2;2;1;1;1;1;3;5;2;4;2;1;5;2
01821643;NA;NA;NA;NA;NA;2;1;4;1;1;1;1;1;2;5;3;2;5;3;1;5;4;4;3;4;1;4;4;4;4;3;3;2;3;2;4;2;2;2;1;4;1;5;1;1;3;1;5;4;3;4;1;4;1;2;3;5;1;3;1;1;5;4;4;1;2;5;4;2;3;1;4;1;5;1;2;4;5;5;3;3;5;5;5;4;2;3;3;5;2;4;5;4;5;2
